playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
grimebu01,1920,WS,BRO,NL,1,2,3,3,1,1,0,58,23,9,2,9,4,0.29,4.19,1,0,0,0,88,0,10,0,0,1
mailsdu01,1920,WS,CLE,AL,1,0,2,1,1,1,0,47,6,0,0,6,6,0.12,0,0,0,0,0,58,0,0,2,0,1
mamaual01,1920,WS,BRO,NL,0,0,3,0,0,0,0,12,2,2,0,0,5,0.15,4.5,0,0,0,0,13,1,2,0,0,0
marquru01,1920,WS,BRO,NL,0,1,2,1,0,0,0,27,7,3,0,3,6,0.21,3,1,0,0,0,36,0,3,1,0,0
mitchcl01,1920,WS,BRO,NL,0,0,1,0,0,0,0,14,3,0,0,3,1,0.2,0,0,0,0,0,19,1,1,1,0,0
pfeffje01,1920,WS,BRO,NL,0,0,1,0,0,0,0,9,4,1,0,2,1,0.3,3,1,1,0,0,15,1,1,0,0,0
smithsh01,1920,WS,BRO,NL,1,1,2,2,2,0,0,51,10,1,0,3,3,0.17,0.53,0,0,0,0,59,0,2,0,0,2
uhlege01,1920,WS,CLE,AL,0,0,2,0,0,0,0,9,1,0,0,0,3,0.1,0,0,0,0,0,10,2,0,0,0,0
barneje01,1921,WS,NY1,NL,2,0,3,0,0,0,0,49,10,3,1,6,18,0.17,1.65,0,1,1,0,63,3,3,0,0,0
colliri01,1921,WS,NYA,AL,0,0,1,0,0,0,0,2,4,4,0,1,0,1,54,0,0,0,0,6,0,4,0,1,0
douglph01,1921,WS,NY1,NL,2,1,3,3,2,0,0,78,20,6,1,5,17,0.23,2.08,0,1,0,0,97,0,6,5,0,1
harpeha01,1921,WS,NYA,AL,0,0,1,1,0,0,0,4,3,3,2,2,1,0.42,20.25,0,0,0,0,9,0,3,0,0,0
hoytwa01,1921,WS,NYA,AL,2,1,3,3,3,1,0,81,18,0,0,11,18,0.19,0,0,0,0,0,106,0,2,2,0,1
maysca01,1921,WS,NYA,AL,1,2,3,3,3,1,0,78,20,5,0,0,9,0.21,1.73,0,0,1,0,97,0,6,2,0,2
nehfar01,1921,WS,NY1,NL,1,2,3,3,3,1,0,78,13,4,0,13,8,0.15,1.38,0,1,0,0,100,0,6,1,2,1
piercbi01,1921,WS,NYA,AL,0,0,1,0,0,0,0,3,2,0,0,0,2,0.5,0,0,0,0,0,4,1,0,0,0,0
quinnja01,1921,WS,NYA,AL,0,1,1,0,0,0,0,11,8,4,0,2,2,0.44,9.82,0,0,0,0,20,0,4,0,0,1
rogerto01,1921,WS,NYA,AL,0,0,1,0,0,0,0,4,3,1,0,0,1,0.42,6.75,0,0,0,0,7,1,1,0,0,0
shawkbo01,1921,WS,NYA,AL,0,1,2,1,0,0,0,27,13,7,0,6,5,0.35,7,0,0,0,0,44,0,9,1,0,0
toneyfr01,1921,WS,NY1,NL,0,0,2,2,0,0,0,8,7,7,0,3,1,0.5,23.63,0,0,0,0,18,0,7,1,0,0
barneje01,1922,WS,NY1,NL,0,0,1,1,1,0,0,30,8,2,1,2,6,0.2,1.8,0,0,0,0,41,0,3,0,0,0
bushjo01,1922,WS,NYA,AL,0,2,2,2,1,0,0,45,21,8,0,5,6,0.35,4.8,1,0,0,0,66,0,8,1,0,4
hoytwa01,1922,WS,NYA,AL,0,1,2,1,0,0,0,24,11,1,0,2,4,0.36,1.13,0,0,0,0,34,1,3,0,2,0
jonessa01,1922,WS,NYA,AL,0,0,2,0,0,0,0,6,1,0,0,1,0,0.16,0,0,0,0,0,8,2,0,1,0,0
maysca01,1922,WS,NYA,AL,0,1,1,1,0,0,0,24,9,4,0,2,1,0.3,4.5,0,0,0,0,33,0,4,1,0,1
mcquihu01,1922,WS,NY1,NL,1,0,1,1,1,0,0,27,8,3,1,2,4,0.25,3,0,0,0,0,34,0,3,0,0,1
nehfar01,1922,WS,NY1,NL,1,0,2,2,1,0,0,48,11,4,0,3,6,0.21,2.25,1,1,1,0,61,0,5,4,2,0
ryanro01,1922,WS,NY1,NL,1,0,1,0,0,0,0,6,1,0,0,0,2,0.16,0,0,0,0,0,6,1,0,0,0,0
scottja01,1922,WS,NY1,NL,1,0,1,1,1,1,0,27,4,0,0,1,2,0.13,0,0,0,1,0,32,0,0,0,0,0
shawkbo01,1922,WS,NYA,AL,0,0,1,1,1,0,0,30,8,3,1,2,4,0.22,2.7,0,1,0,0,38,0,3,0,0,1
barnevi01,1923,WS,NY1,NL,0,0,2,0,0,0,0,14,4,0,0,0,4,0.22,0,0,0,0,0,18,1,0,0,0,0
bentlja01,1923,WS,NY1,NL,0,1,2,1,0,0,0,20,10,7,2,4,1,0.35,9.45,0,0,1,0,34,1,8,0,1,1
bushjo01,1923,WS,NYA,AL,1,1,3,1,1,0,0,50,7,2,1,4,5,0.13,1.08,0,0,0,0,58,2,2,0,0,2
hoytwa01,1923,WS,NYA,AL,0,0,1,1,0,0,0,7,4,4,0,1,0,0.4,15.43,0,0,0,0,11,0,4,0,0,0
jonessa01,1923,WS,NYA,AL,0,1,2,1,0,0,1,30,5,1,1,2,3,0.14,0.9,0,0,0,0,37,1,1,0,0,1
jonnacl01,1923,WS,NY1,NL,0,0,2,0,0,0,0,6,1,0,0,1,1,0.14,0,0,0,0,0,8,1,0,0,0,0
mcquihu01,1923,WS,NY1,NL,0,1,2,1,0,0,0,27,11,5,2,4,3,0.31,5,0,0,0,0,41,0,5,2,0,1
nehfar01,1923,WS,NY1,NL,1,1,2,2,1,1,0,49,10,5,1,6,7,0.17,2.76,0,0,0,0,62,0,5,0,0,3
pennohe01,1923,WS,NYA,AL,2,0,3,2,1,0,1,52,19,7,3,1,8,0.27,3.63,0,0,0,0,70,1,7,0,0,1
ryanro01,1923,WS,NY1,NL,1,0,3,0,0,0,0,28,11,4,0,3,3,0.31,3.86,0,1,0,0,39,2,4,0,1,0
scottja01,1923,WS,NY1,NL,0,1,2,1,0,0,0,9,9,4,0,1,2,0.52,12,0,0,0,0,19,0,5,1,0,0
shawkbo01,1923,WS,NYA,AL,1,0,1,1,0,0,0,23,12,3,0,4,2,0.36,3.52,0,0,1,0,38,0,3,0,0,1
watsomu01,1923,WS,NY1,NL,0,0,1,1,0,0,0,6,4,3,0,1,1,0.44,13.5,0,0,0,0,11,0,3,1,0,0
baldwha01,1924,WS,NY1,NL,0,0,1,0,0,0,0,6,1,0,0,0,1,0.14,0,0,0,0,0,7,0,0,0,0,0
barnevi01,1924,WS,NY1,NL,0,1,2,2,0,0,0,38,15,8,2,1,9,0.3,5.68,0,1,0,0,52,0,8,1,0,1
bentlja01,1924,WS,NY1,NL,1,2,3,2,1,0,0,51,18,6,3,8,10,0.28,3.18,1,0,0,0,75,1,7,3,0,0
deanwa01,1924,WS,NY1,NL,0,0,1,0,0,0,0,6,3,1,0,0,2,0.33,4.5,0,0,0,0,9,1,2,0,0,0
johnswa01,1924,WS,WS1,AL,1,2,3,2,2,0,0,72,30,8,3,11,20,0.33,3,3,1,1,0,106,1,10,3,2,3
jonnacl01,1924,WS,NY1,NL,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,1,0,0,0,0,0
marbefi01,1924,WS,WS1,AL,0,1,4,1,0,0,2,24,9,1,0,4,10,0.27,1.13,0,1,1,0,39,2,5,0,1,1
martijo02,1924,WS,WS1,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
mcquihu01,1924,WS,NY1,NL,1,0,3,1,0,0,1,21,2,2,0,6,2,0.1,2.57,0,0,0,0,27,1,2,0,1,2
mogrige01,1924,WS,WS1,AL,1,0,2,1,0,0,0,36,7,3,0,6,5,0.15,2.25,0,0,0,0,52,0,5,0,0,0
nehfar01,1924,WS,NY1,NL,1,1,3,2,1,0,0,59,15,4,0,9,7,0.2,1.83,1,0,0,0,82,0,5,1,0,1
ogdencu01,1924,WS,WS1,AL,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
russeal01,1924,WS,WS1,AL,0,0,1,0,0,0,0,9,4,1,1,0,0,0.3,3,0,0,0,0,14,0,2,1,0,0
ryanro01,1924,WS,NY1,NL,0,0,2,0,0,0,0,17,7,2,0,4,3,0.29,3.18,0,0,0,0,28,1,2,0,0,0
speecby01,1924,WS,WS1,AL,0,0,1,0,0,0,0,3,3,1,0,0,0,0.6,9,0,0,0,0,5,1,1,0,0,0
watsomu01,1924,WS,NY1,NL,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
zachato01,1924,WS,WS1,AL,2,0,2,2,1,0,0,53,13,4,0,3,3,0.2,2.04,0,0,0,0,66,0,4,0,0,4
adamsba01,1925,WS,PIT,NL,0,0,1,0,0,0,0,3,2,0,0,0,0,0.4,0,0,0,0,0,5,1,0,0,0,0
aldrivi01,1925,WS,PIT,NL,2,0,3,3,2,0,0,55,18,9,2,9,9,0.27,4.42,0,2,1,1,81,0,9,5,1,0
ballowi01,1925,WS,WS1,AL,0,0,2,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0
covelst01,1925,WS,WS1,AL,0,2,2,2,1,0,0,43,16,6,2,5,3,0.27,3.77,0,0,0,0,65,0,7,1,1,2
fergual01,1925,WS,WS1,AL,1,1,2,2,0,0,0,42,13,5,1,6,11,0.24,3.21,1,0,1,0,64,0,6,3,1,1
johnswa01,1925,WS,WS1,AL,2,1,3,3,3,1,0,78,26,6,1,4,15,0.26,2.08,0,0,2,0,106,0,10,1,0,3
kremera01,1925,WS,PIT,NL,2,1,3,2,2,0,0,63,17,7,3,4,9,0.22,3,0,0,0,0,83,0,7,2,1,0
marbefi01,1925,WS,WS1,AL,0,0,2,0,0,0,1,7,3,0,0,0,2,0.3,0,0,0,1,0,11,2,0,0,0,0
meadole01,1925,WS,PIT,NL,0,1,1,1,0,0,0,24,6,3,1,0,4,0.21,3.38,0,0,1,0,29,0,3,0,0,0
morrijo04,1925,WS,PIT,NL,0,0,3,0,0,0,0,28,11,3,0,1,7,0.29,2.89,0,0,0,0,40,1,3,1,0,0
oldhare01,1925,WS,PIT,NL,0,0,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0
ydeem01,1925,WS,PIT,NL,0,1,1,1,0,0,0,7,5,3,2,3,1,0.45,11.57,0,0,0,0,14,0,4,0,0,1
zachato01,1925,WS,WS1,AL,0,0,1,0,0,0,0,5,3,2,0,1,0,0.42,10.8,0,0,0,0,9,0,2,1,0,0
alexape01,1926,WS,SLN,NL,2,0,3,2,2,0,1,61,12,3,0,4,17,0.16,1.33,0,0,0,0,76,1,4,0,0,1
bellhi01,1926,WS,SLN,NL,0,0,1,0,0,0,0,6,4,2,1,1,1,0.5,9,0,0,0,1,10,0,2,0,1,0
haineje01,1926,WS,SLN,NL,2,0,3,2,1,1,0,50,13,2,1,9,5,0.22,1.08,1,0,0,0,69,1,2,2,0,2
hallabi01,1926,WS,SLN,NL,0,0,1,0,0,0,0,6,2,1,0,3,1,0.33,4.5,0,0,0,0,11,0,1,2,0,0
hoytwa01,1926,WS,NYA,AL,1,1,2,2,1,0,0,45,19,2,0,1,10,0.3,1.2,0,0,0,0,67,0,8,1,3,0
jonessa01,1926,WS,NYA,AL,0,0,1,0,0,0,0,3,2,1,1,2,1,0.4,9,0,0,0,0,7,1,1,0,0,0
keenvi01,1926,WS,SLN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
pennohe01,1926,WS,NYA,AL,2,0,3,2,2,0,0,66,13,3,0,4,8,0.17,1.23,0,0,0,0,82,1,3,2,0,1
reinhar01,1926,WS,SLN,NL,0,1,1,0,0,0,0,0,1,4,0,4,0,1,,0,0,0,0,5,0,4,0,0,0
rhemfl01,1926,WS,SLN,NL,0,0,1,1,0,0,0,12,7,3,2,2,4,0.43,6.75,0,0,0,0,18,0,3,0,0,0
ruethdu01,1926,WS,NYA,AL,0,1,1,1,0,0,0,13,7,2,1,2,1,0.38,4.15,0,0,0,0,22,0,4,2,0,0
shawkbo01,1926,WS,NYA,AL,0,1,3,1,0,0,0,30,8,6,0,2,7,0.23,5.4,0,0,0,0,39,0,7,3,0,0
sherdbi01,1926,WS,SLN,NL,0,2,2,2,1,0,0,51,15,4,0,8,3,0.25,2.12,1,1,1,0,73,0,5,3,2,2
shockur01,1926,WS,NYA,AL,0,1,2,1,0,0,0,23,13,5,2,0,3,0.37,5.87,0,0,0,0,36,0,7,1,0,0
thomamy01,1926,WS,NYA,AL,0,0,2,0,0,0,0,9,3,1,0,0,0,0.33,3,0,0,1,0,10,2,1,0,0,2
aldrivi01,1927,WS,PIT,NL,0,1,1,1,0,0,0,22,10,6,0,4,4,0.34,7.36,0,1,0,0,36,0,6,0,3,0
cvengmi01,1927,WS,PIT,NL,0,0,2,0,0,0,0,7,3,1,1,0,2,0.3,3.86,0,0,1,0,11,1,1,0,0,0
dawsojo01,1927,WS,PIT,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
hillca01,1927,WS,PIT,NL,0,0,1,1,0,0,0,18,9,3,1,1,6,0.33,4.5,0,0,0,0,28,0,3,0,0,0
hoytwa01,1927,WS,NYA,AL,1,0,1,1,0,0,0,22,8,4,0,1,2,0.28,4.91,0,0,1,0,32,0,4,0,2,1
kremera01,1927,WS,PIT,NL,0,1,1,1,0,0,0,15,5,2,0,3,1,0.25,3.6,0,0,0,0,24,0,5,0,1,0
meadole01,1927,WS,PIT,NL,0,1,1,1,0,0,0,19,7,7,0,1,6,0.25,9.95,0,0,0,0,29,0,7,1,0,0
miljujo01,1927,WS,PIT,NL,0,1,2,0,0,0,0,20,4,1,0,4,6,0.2,1.35,1,2,0,0,25,2,1,1,0,2
moorewi01,1927,WS,NYA,AL,1,0,2,1,1,0,1,32,11,1,0,2,2,0.26,0.84,1,0,0,0,45,1,3,1,1,2
pennohe01,1927,WS,NYA,AL,1,0,1,1,1,0,0,27,3,1,0,0,1,0.1,1,0,0,0,0,30,0,1,0,0,0
pipgrge01,1927,WS,NYA,AL,1,0,1,1,1,0,0,27,7,2,0,1,2,0.22,2,0,0,0,0,34,0,2,0,2,0
alexape01,1928,WS,SLN,NL,0,1,2,1,0,0,0,15,10,11,3,4,2,0.41,19.8,0,0,0,0,30,1,11,1,1,0
haineje01,1928,WS,SLN,NL,0,1,1,1,0,0,0,18,6,3,2,3,3,0.26,4.5,0,0,0,0,26,0,6,0,0,1
hoytwa01,1928,WS,NYA,AL,2,0,2,2,2,0,0,54,14,3,1,6,14,0.21,1.5,0,0,0,0,71,0,4,0,1,1
johnssy01,1928,WS,SLN,NL,0,0,2,0,0,0,0,6,4,1,0,1,1,0.36,4.5,0,0,0,0,12,1,2,0,0,0
mitchcl01,1928,WS,SLN,NL,0,0,1,0,0,0,0,17,2,1,0,2,3,0.12,1.59,0,0,1,0,21,1,1,1,1,1
pipgrge01,1928,WS,NYA,AL,1,0,1,1,1,0,0,27,4,2,0,4,8,0.12,2,0,0,0,0,36,0,3,0,0,1
rhemfl01,1928,WS,SLN,NL,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0
sherdbi01,1928,WS,SLN,NL,0,2,2,2,0,0,0,40,15,7,4,3,3,0.27,4.73,0,0,0,0,58,0,7,1,0,1
zachato01,1928,WS,NYA,AL,1,0,1,1,1,0,0,27,9,3,0,1,7,0.25,3,0,0,1,0,38,0,3,1,0,1
blakesh01,1929,WS,CHN,NL,0,1,2,0,0,0,0,4,4,2,0,0,1,0.57,,0,0,0,0,8,0,2,1,0,0
bushgu01,1929,WS,CHN,NL,1,0,2,1,1,0,0,33,12,1,0,2,4,0.26,0.82,0,1,0,0,49,1,3,1,1,0
carlsha01,1929,WS,CHN,NL,0,0,2,0,0,0,0,12,7,3,1,1,3,0.46,6.75,0,0,0,0,18,1,3,2,0,1
earnsge01,1929,WS,PHA,AL,1,1,2,2,1,0,0,41,14,4,0,6,17,0.25,2.63,0,0,0,0,62,0,6,0,0,0
ehmkeho01,1929,WS,PHA,AL,1,0,2,2,1,0,0,38,14,2,0,3,13,0.28,1.42,0,0,0,0,53,0,3,1,0,0
grovele01,1929,WS,PHA,AL,0,0,2,0,0,0,1,19,3,0,0,1,10,0.14,0,0,0,0,0,22,2,0,0,0,1
malonpa02,1929,WS,CHN,NL,0,2,3,2,1,0,0,39,12,6,2,7,11,0.24,4.15,1,0,1,0,59,0,9,1,0,1
nehfar01,1929,WS,CHN,NL,0,0,2,0,0,0,0,3,1,2,1,1,0,0.25,,0,0,0,0,5,1,2,0,0,0
quinnja01,1929,WS,PHA,AL,0,0,1,1,0,0,0,15,7,5,1,2,2,0.31,9,0,0,0,0,24,0,6,0,0,0
rommeed01,1929,WS,PHA,AL,1,0,1,0,0,0,0,3,2,1,0,1,0,0.5,9,0,0,0,0,5,0,1,0,0,1
rootch01,1929,WS,CHN,NL,0,1,2,2,0,0,0,40,12,7,2,2,8,0.24,4.73,0,0,0,0,53,0,7,1,0,1
walberu01,1929,WS,PHA,AL,1,0,2,0,0,0,0,19,3,0,0,0,8,0.14,0,0,0,0,0,22,1,1,0,1,0
bellhi01,1930,WS,SLN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
earnsge01,1930,WS,PHA,AL,2,0,3,3,2,0,0,75,13,2,1,7,19,0.14,0.72,1,0,0,0,95,0,2,1,0,0
grimebu01,1930,WS,SLN,NL,0,2,2,2,2,0,0,51,10,7,3,6,13,0.17,3.71,1,0,0,0,65,0,7,1,1,1
grovele01,1930,WS,PHA,AL,2,1,3,2,2,0,0,57,15,3,0,3,10,0.21,1.42,0,0,0,0,76,1,5,1,2,0
haineje01,1930,WS,SLN,NL,1,0,1,1,1,0,0,27,4,1,0,4,2,0.13,1,0,1,0,0,35,0,1,1,0,1
hallabi01,1930,WS,SLN,NL,1,1,2,2,1,1,0,33,9,2,0,8,8,0.22,1.64,0,0,1,0,50,0,2,0,0,1
johnssy01,1930,WS,SLN,NL,0,0,2,0,0,0,0,15,4,4,2,3,4,0.25,7.2,0,0,0,0,22,1,4,2,1,0
lindsji01,1930,WS,SLN,NL,0,0,2,0,0,0,0,14,1,1,0,1,2,0.07,1.93,0,0,0,0,15,0,1,0,1,0
quinnja01,1930,WS,PHA,AL,0,0,1,0,0,0,0,6,3,1,0,0,1,0.33,4.5,0,0,0,0,9,1,1,0,0,0
rhemfl01,1930,WS,SLN,NL,0,1,1,1,0,0,0,10,7,4,1,2,3,0.38,10.8,1,0,0,0,20,0,6,0,0,0
shorebi01,1930,WS,PHA,AL,0,0,1,0,0,0,0,4,3,2,0,0,0,0.42,13.5,0,0,0,0,7,0,2,0,0,0
walberu01,1930,WS,PHA,AL,0,1,1,1,0,0,0,14,4,2,1,1,3,0.23,3.86,0,0,0,0,18,0,2,0,0,0
derripa01,1931,WS,SLN,NL,0,2,3,2,0,0,0,38,14,6,1,7,14,0.27,4.26,0,1,0,0,59,1,10,1,0,0
earnsge01,1931,WS,PHA,AL,1,2,3,3,2,1,0,72,12,5,1,4,20,0.14,1.88,0,1,0,0,88,0,6,3,0,1
grimebu01,1931,WS,SLN,NL,2,0,2,2,1,0,0,53,9,4,1,9,11,0.15,2.04,0,0,0,0,68,0,4,0,0,2
grovele01,1931,WS,PHA,AL,2,1,3,3,2,0,0,78,28,7,0,2,16,0.26,2.42,0,0,0,0,107,0,7,1,0,2
hallabi01,1931,WS,SLN,NL,2,0,3,2,2,1,1,55,12,1,0,8,12,0.18,0.49,1,1,0,0,74,1,1,1,0,1
hoytwa01,1931,WS,PHA,AL,0,1,1,1,0,0,0,18,7,3,1,0,1,0.29,4.5,0,0,0,0,24,0,3,0,0,0
johnssy01,1931,WS,SLN,NL,0,1,3,1,0,0,0,27,10,3,1,1,6,0.28,3,0,0,0,0,37,1,3,1,0,1
lindsji01,1931,WS,SLN,NL,0,0,2,0,0,0,0,10,4,2,0,3,2,0.3,5.4,0,0,1,0,18,0,4,1,0,1
mahafro01,1931,WS,PHA,AL,0,0,1,0,0,0,0,3,1,1,0,1,0,0.25,9,0,0,0,0,5,1,1,0,0,0
rhemfl01,1931,WS,SLN,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0,0,0,0,0,4,1,0,0,0,0
rommeed01,1931,WS,PHA,AL,0,0,1,0,0,0,0,3,3,1,0,0,0,0.5,9,0,0,0,0,6,1,1,0,0,0
walberu01,1931,WS,PHA,AL,0,0,2,0,0,0,0,9,3,1,0,2,4,0.3,3,0,0,0,0,12,1,1,0,0,0
allenjo02,1932,WS,NYA,AL,0,0,1,1,0,0,0,2,5,3,1,0,0,0.62,40.5,0,0,0,0,8,0,4,0,0,0
bushgu01,1932,WS,CHN,NL,0,1,2,2,0,0,0,17,5,9,1,6,2,0.21,14.29,0,0,1,0,31,0,9,1,0,1
gomezle01,1932,WS,NYA,AL,1,0,1,1,1,0,0,27,9,1,0,1,8,0.26,1,0,0,0,0,36,0,2,1,0,0
grimebu01,1932,WS,CHN,NL,0,0,2,0,0,0,0,8,7,7,2,2,0,0.5,23.63,0,1,1,0,17,1,7,0,0,0
malonpa02,1932,WS,CHN,NL,0,0,1,0,0,0,0,8,1,0,0,4,4,0.1,0,1,0,0,0,14,0,0,0,0,0
mayja01,1932,WS,CHN,NL,0,1,2,0,0,0,0,14,9,6,0,3,4,0.39,11.57,1,0,2,0,28,0,7,0,0,2
moorewi01,1932,WS,NYA,AL,1,0,1,0,0,0,0,16,2,0,0,0,1,0.1,0,0,0,0,0,19,0,1,0,0,0
pennohe01,1932,WS,NYA,AL,0,0,2,0,0,0,2,12,2,1,0,1,4,0.13,2.25,0,0,0,0,16,2,1,0,0,0
pipgrge01,1932,WS,NYA,AL,1,0,1,1,0,0,0,24,9,4,2,3,1,0.28,4.5,0,0,0,0,35,0,5,0,0,1
rootch01,1932,WS,CHN,NL,0,1,1,1,0,0,0,13,6,5,4,3,4,0.31,10.38,0,0,0,0,22,0,6,0,0,0
ruffire01,1932,WS,NYA,AL,1,0,1,1,1,0,0,27,10,3,0,6,10,0.26,3,1,0,0,0,44,0,6,0,0,0
smithbo02,1932,WS,CHN,NL,0,0,1,0,0,0,0,3,2,1,0,0,1,0.4,9,0,0,0,0,5,1,1,0,0,0
tinnibu01,1932,WS,CHN,NL,0,0,2,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0
warnelo01,1932,WS,CHN,NL,0,1,2,1,1,0,0,32,15,7,1,5,8,0.34,5.91,1,0,0,0,48,0,7,0,0,2
bellhi01,1933,WS,NY1,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
crowdal01,1933,WS,WS1,AL,0,1,2,2,0,0,0,33,16,9,0,5,7,0.35,7.36,1,1,0,0,53,0,9,3,0,1
fitzsfr01,1933,WS,NY1,NL,0,1,1,1,0,0,0,21,9,4,0,0,2,0.31,5.14,0,0,0,0,29,0,4,0,0,0
hubbeca01,1933,WS,NY1,NL,2,0,2,2,2,0,0,60,13,0,0,6,15,0.18,0,1,0,0,0,80,0,3,3,0,1
luquedo01,1933,WS,NY1,NL,1,0,1,0,0,0,0,13,2,0,0,2,5,0.13,0,0,0,0,0,17,1,0,0,0,0
mccolal01,1933,WS,WS1,AL,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0
russeja01,1933,WS,WS1,AL,0,1,3,0,0,0,0,31,8,1,1,0,7,0.21,0.87,0,0,0,0,37,2,1,0,0,1
schumha02,1933,WS,NY1,NL,1,0,2,2,1,0,0,44,13,4,2,5,3,0.23,2.45,0,2,0,0,60,0,4,0,0,1
stewale01,1933,WS,WS1,AL,0,1,1,1,0,0,0,6,6,2,1,0,0,0.46,9,0,0,0,0,13,0,4,0,0,0
thomato02,1933,WS,WS1,AL,0,0,2,0,0,0,0,4,1,0,0,0,2,0.2,0,0,0,0,0,5,1,0,0,0,0
weavemo01,1933,WS,WS1,AL,0,1,1,1,0,0,0,31,11,2,1,4,3,0.28,1.74,1,0,0,0,45,0,2,3,0,0
whiteea01,1933,WS,WS1,AL,1,0,1,1,1,1,0,27,5,0,0,2,2,0.15,0,0,1,0,0,34,0,0,0,0,1
aukerel01,1934,WS,DET,AL,1,1,2,2,1,0,0,34,16,7,0,5,2,0.34,5.56,0,0,0,0,51,0,8,0,0,3
bridgto01,1934,WS,DET,AL,1,1,3,2,1,0,0,52,21,7,1,1,12,0.28,3.63,0,1,1,0,75,0,9,0,0,0
carlete01,1934,WS,SLN,NL,0,0,2,1,0,0,0,11,5,3,0,2,2,0.31,7.36,0,0,0,0,18,1,3,0,0,0
crowdal01,1934,WS,DET,AL,0,1,2,1,0,0,0,18,6,1,1,1,2,0.21,1.5,0,0,0,0,29,1,4,0,0,0
deandi01,1934,WS,SLN,NL,2,1,3,3,2,1,0,78,20,5,2,5,17,0.2,1.73,0,0,1,0,103,0,6,0,0,1
deanpa01,1934,WS,SLN,NL,2,0,2,2,2,0,0,54,15,2,0,7,11,0.22,1,1,0,1,0,77,0,4,1,0,0
haineje01,1934,WS,SLN,NL,0,0,1,0,0,0,0,2,1,0,0,0,2,0.33,0,0,0,0,0,3,0,0,0,0,0
hallabi01,1934,WS,SLN,NL,0,0,1,1,0,0,0,25,6,2,0,4,6,0.18,2.16,0,0,0,0,37,0,2,1,0,0
hogsech01,1934,WS,DET,AL,0,0,3,0,0,0,0,22,6,1,0,3,3,0.23,,0,0,0,0,30,2,1,1,0,1
marbefi01,1934,WS,DET,AL,0,0,2,0,0,0,0,5,5,4,0,1,0,0.55,21.6,0,0,0,0,11,0,4,1,0,0
mooneji01,1934,WS,SLN,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.33,0,0,0,0,0,4,1,0,1,0,0
rowesc01,1934,WS,DET,AL,1,1,3,2,2,0,0,64,19,7,0,0,12,0.23,2.95,0,0,0,0,82,0,8,2,0,0
vanceda01,1934,WS,SLN,NL,0,0,1,0,0,0,0,4,2,0,0,1,3,0.33,0,0,1,0,0,7,0,1,0,0,0
walkebi01,1934,WS,SLN,NL,0,2,2,0,0,0,0,19,6,5,0,6,2,0.24,7.11,2,0,0,0,34,1,7,3,0,0
aukerel01,1935,WS,DET,AL,0,0,1,1,0,0,0,18,6,2,1,2,1,0.28,3,0,0,0,0,24,0,3,1,0,2
bridgto01,1935,WS,DET,AL,2,0,2,2,2,0,0,54,18,5,1,4,9,0.25,2.5,0,0,0,0,74,0,6,0,0,3
carlete01,1935,WS,CHN,NL,0,1,1,1,0,0,0,21,6,1,0,7,4,0.22,1.29,1,0,0,1,34,0,2,0,0,0
crowdal01,1935,WS,DET,AL,1,0,1,1,1,0,0,27,5,1,1,3,5,0.16,1,0,0,0,0,34,0,1,0,0,1
frencla01,1935,WS,CHN,NL,0,2,2,1,1,0,0,32,15,4,0,2,8,0.31,3.38,2,0,0,0,50,1,5,1,0,0
henshro01,1935,WS,CHN,NL,0,0,1,0,0,0,0,11,2,3,0,5,2,0.18,7.36,0,1,1,0,17,0,3,0,0,1
hogsech01,1935,WS,DET,AL,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,5,0,0,1,0,0
kowalfa01,1935,WS,CHN,NL,0,0,1,0,0,0,0,13,3,1,0,1,1,0.23,2.08,0,0,1,0,16,1,1,1,0,0
leebi02,1935,WS,CHN,NL,0,0,2,1,0,0,1,31,11,5,0,5,5,0.27,4.35,0,0,0,0,45,1,5,0,0,2
