,shopname,num_customers,num_likes,fraction_likes,owner_idx,mus,sigmas,logit_p,num_favs
102402,Beady teal grasshopper,10,0,0.0,8,1.8337371825850193,1.20746328,2.6017361434017436,10
102403,Homely corn spaniel,272,65,0.23897058823529413,8,1.8337371825850193,1.20746328,2.8801873606873865,260
102404,Skanky gamboge wasp,334,88,0.2634730538922156,8,1.8337371825850193,1.20746328,2.567758602540715,314
102405,Skinny bistre albatross,593,159,0.26812816188870153,8,1.8337371825850193,1.20746328,1.6232489119470768,479
102406,Beady sapphire whale,0,0,,8,1.8337371825850193,1.20746328,1.9430785154615373,0
102407,Geeky silver bear,0,0,,8,1.8337371825850193,1.20746328,2.015974617938574,0
102408,Trippy lilac slug,0,0,,8,1.8337371825850193,1.20746328,3.7145430533915267,0
102409,Gimpy salmon capuchin,0,0,,8,1.8337371825850193,1.20746328,1.4098711266676927,0
102410,Cranky olive koala,11,1,0.09090909090909091,7,1.323849017775678,0.16748833,1.0777140274094836,9
102411,Snappy zucchini cougar,57,15,0.2631578947368421,8,1.8337371825850193,1.20746328,0.6472817710239547,41
102412,Slaphappy tangerine frise,2,0,0.0,8,1.8337371825850193,1.20746328,1.479187955474921,2
102413,Stealthy platinum coral,223,49,0.21973094170403587,8,1.8337371825850193,1.20746328,4.018011411119776,220
102414,Stealthy viridian blue,421,101,0.23990498812351543,8,1.8337371825850193,1.20746328,3.0958341389163957,408
102415,Nerdy carmine newfoundland,57,14,0.24561403508771928,8,1.8337371825850193,1.20746328,2.079774625595908,50
102416,Skanky grey civet,0,0,,8,1.8337371825850193,1.20746328,0.7486352532606662,0
102417,Jumpy peach havanese,549,157,0.2859744990892532,7,1.323849017775678,0.16748833,1.50798037819684,450
102418,Droopy ecru wolfhound,0,0,,8,1.8337371825850193,1.20746328,1.7206000325364157,0
102419,Chummy ultramarine neanderthal,0,0,,4,-0.24255405640856506,0.14264645,-0.02942190626180821,0
102420,Sickly green foxhound,565,176,0.31150442477876106,8,1.8337371825850193,1.20746328,2.490193238483405,521
102421,Gloppy aquamarine chinchilla,0,0,,8,1.8337371825850193,1.20746328,2.805271479468164,0
102422,Silly cinnamon kakapo,0,0,,8,1.8337371825850193,1.20746328,1.0764063529458798,0
102423,Surly bronze cattle,0,0,,7,1.323849017775678,0.16748833,1.3917034037892297,0
102424,Silly charcoal llama,0,0,,4,-0.24255405640856506,0.14264645,-0.20012450970672535,0
102425,Scaly mustard chamois,0,0,,8,1.8337371825850193,1.20746328,-0.7063611492230226,0
102426,Slimy seashell dugong,0,0,,8,1.8337371825850193,1.20746328,4.970684544744435,0
102427,Wheezy beige husky,0,0,,8,1.8337371825850193,1.20746328,0.8287781174494324,0
102428,Cranky olivine quetzal,0,0,,8,1.8337371825850193,1.20746328,0.43722010498120345,0
102429,Foggy teal ladybird,482,148,0.3070539419087137,8,1.8337371825850193,1.20746328,1.9939492307385436,419
102430,Homely lavender flamingo,0,0,,2,-0.6414514981355559,0.30978955,-1.1052141084012095,0
102431,Snippy azure angelfish,3,1,0.3333333333333333,8,1.8337371825850193,1.20746328,1.8317322995677192,3
102432,Crabby dandelion spoonbill,369,76,0.20596205962059622,5,-0.75417445104767,0.54077756,-1.0845266478157043,103
102433,Messy saffron cassowary,0,0,,8,1.8337371825850193,1.20746328,3.6794342983160364,0
102434,Scanty aquamarine stingray,0,0,,8,1.8337371825850193,1.20746328,1.4220527041629791,0
102435,Clammy aquamarine sheep,53,10,0.18867924528301888,8,1.8337371825850193,1.20746328,1.9301137069325822,44
102436,Droopy eggplant lemur,33,4,0.12121212121212122,8,1.8337371825850193,1.20746328,0.8233100338146218,25
102437,Hazy heliotrope pinscher,0,0,,8,1.8337371825850193,1.20746328,2.072499475783967,0
102438,Thirsty rose barracuda,509,154,0.3025540275049116,8,1.8337371825850193,1.20746328,1.6256167784137765,430
102439,Shaggy scarlet badger,90,25,0.2777777777777778,7,1.323849017775678,0.16748833,1.5980842547653953,73
102440,Surly aqua donkey,243,72,0.2962962962962963,8,1.8337371825850193,1.20746328,3.152548937826438,230
102441,Baggy linen frise,155,40,0.25806451612903225,8,1.8337371825850193,1.20746328,0.5549707322602906,103
102442,Woozy cardinal iguana,0,0,,8,1.8337371825850193,1.20746328,-0.4389867736530464,0
102443,Flaky vermilion ragdoll,122,20,0.16393442622950818,8,1.8337371825850193,1.20746328,2.211917655023397,109
102444,Goopy eggplant crab,11,0,0.0,6,1.4260677745360415,0.18131425,1.153697202394213,8
102445,Craggy saffron eleuth,22,4,0.18181818181818182,7,1.323849017775678,0.16748833,1.680947348349727,17
102446,Leaky coral loon,152,38,0.25,8,1.8337371825850193,1.20746328,2.660968912700412,147
102447,Freaky pumpkin penguin,203,45,0.22167487684729065,8,1.8337371825850193,1.20746328,0.7499648859542818,137
102448,Breezy emerald ant,60,11,0.18333333333333332,8,1.8337371825850193,1.20746328,2.2428626293063796,53
102449,Beady saffron schnauzer,567,153,0.2698412698412698,8,1.8337371825850193,1.20746328,2.7403514700616505,529
102450,Gloppy purple walrus,35,13,0.37142857142857144,8,1.8337371825850193,1.20746328,1.9196570624981364,31
102451,Muggy puce hyrax,350,76,0.21714285714285714,8,1.8337371825850193,1.20746328,1.6297813179718683,296
102452,Surly champagne pinscher,14,1,0.07142857142857142,8,1.8337371825850193,1.20746328,2.371861579967045,14
102453,Craggy linen chinook,255,68,0.26666666666666666,8,1.8337371825850193,1.20746328,2.2714090530748194,226
102454,Pokey taupe hyrax,0,0,,8,1.8337371825850193,1.20746328,2.578054578241472,0
102455,Pretty white armadillo,393,111,0.2824427480916031,8,1.8337371825850193,1.20746328,2.9997902805284244,372
102456,Scanty green buffalo,0,0,,8,1.8337371825850193,1.20746328,-0.22455786054119864,0
102457,Snippy magenta mule,89,20,0.2247191011235955,7,1.323849017775678,0.16748833,1.2707104192393939,75
102458,Goopy cyan ostrich,1,0,0.0,8,1.8337371825850193,1.20746328,-0.1701634771686109,0
102459,Snippy chestnut wolf,16,1,0.0625,5,-0.75417445104767,0.54077756,0.19674945025452473,5
102460,Pretty tomato tzu,0,0,,8,1.8337371825850193,1.20746328,1.6465695479806977,0
102461,Trippy blue paradise,257,69,0.26848249027237353,8,1.8337371825850193,1.20746328,0.8819267059639506,171
102462,Skanky orchid terrier,1,0,0.0,8,1.8337371825850193,1.20746328,0.8840508486486071,1
102463,Pretty jade chinchilla,0,0,,8,1.8337371825850193,1.20746328,3.390146171864079,0
102464,Tacky ivory catfish,185,41,0.22162162162162163,8,1.8337371825850193,1.20746328,0.1493810921965426,98
102465,Flaky fuchsia giraffe,105,35,0.3333333333333333,8,1.8337371825850193,1.20746328,1.6971952023237973,87
102466,Chewy tomato grouse,66,14,0.21212121212121213,8,1.8337371825850193,1.20746328,2.464668489015804,60
102467,Lovely olivine llama,583,170,0.2915951972555746,8,1.8337371825850193,1.20746328,1.4180273590708916,449
102468,Pretty magnolia mongrel,0,0,,8,1.8337371825850193,1.20746328,1.4046967214148456,0
102469,Scummy sangria giraffe,64,8,0.125,8,1.8337371825850193,1.20746328,1.8654693898232828,58
102470,Shaggy tangerine butterfly,0,0,,8,1.8337371825850193,1.20746328,1.6425801364864496,0
102471,Clammy amber rat,19,5,0.2631578947368421,8,1.8337371825850193,1.20746328,3.388471826402009,19
102472,Snippy cinnabar dachsbracke,196,46,0.23469387755102042,8,1.8337371825850193,1.20746328,1.075965549039843,137
102473,Gimpy brass rottweiler,98,17,0.17346938775510204,8,1.8337371825850193,1.20746328,0.5899008780646149,58
102474,Pokey brown eleuth,3,0,0.0,8,1.8337371825850193,1.20746328,2.347843636819898,3
102475,Muggy malachite worm,0,0,,8,1.8337371825850193,1.20746328,3.746730339077656,0
102476,Messy mustard wrasse,0,0,,3,-0.8024729479326377,0.16837932,-0.7206905190893311,0
102477,Whiny scarlet gecko,0,0,,8,1.8337371825850193,1.20746328,0.2755163257566533,0
102478,Scummy saffron squirt,3,0,0.0,8,1.8337371825850193,1.20746328,0.9584366215229811,2
102479,Tasty wisteria dachsbracke,225,45,0.2,8,1.8337371825850193,1.20746328,-0.7570911417596009,71
102480,Scummy peach tiger,2,0,0.0,3,-0.8024729479326377,0.16837932,-0.8922938760415996,0
102481,Seedy xanthic dolphin,0,0,,8,1.8337371825850193,1.20746328,1.8430831615545047,0
102482,Stuffy firebrick tamarin,0,0,,8,1.8337371825850193,1.20746328,1.5406318114096955,0
102483,Bluesy purple capybara,0,0,,8,1.8337371825850193,1.20746328,2.229047981974377,0
102484,Hasty viridian eagle,300,81,0.27,8,1.8337371825850193,1.20746328,1.9178832832747081,268
102485,Randy ochre bear,0,0,,8,1.8337371825850193,1.20746328,4.269780053034335,0
102486,Wimpy wheat gerbil,0,0,,8,1.8337371825850193,1.20746328,3.3546207718082277,0
102487,Skimpy alizarin jellyfish,25,2,0.08,3,-0.8024729479326377,0.16837932,-1.0706482504159123,7
102488,Tacky denim jaguar,0,0,,3,-0.8024729479326377,0.16837932,-0.5177784298437293,0
102489,Slimy black hound,194,48,0.24742268041237114,3,-0.8024729479326377,0.16837932,-1.0542593982006192,38
102490,Frumpy copper monster,0,0,,3,-0.8024729479326377,0.16837932,-1.08358960929914,0
102491,Snazzy taupe moose,149,33,0.2214765100671141,7,1.323849017775678,0.16748833,1.3026346773722481,114
102492,Stealthy burgundy starfish,0,0,,8,1.8337371825850193,1.20746328,1.5502529694916936,0
102493,Tasty puce cichlid,17,4,0.23529411764705882,8,1.8337371825850193,1.20746328,2.5312665583771605,15
102494,Pokey brass armadillo,174,41,0.23563218390804597,8,1.8337371825850193,1.20746328,1.9979081455205723,148
102495,Slimy brown dingo,165,40,0.24242424242424243,4,-0.24255405640856506,0.14264645,-0.14097549323041858,76
102496,Scummy thistle sheep,0,0,,0,-0.06291694673634798,0.21505173,0.12401870102351387,0
102497,Stinky grey yak,0,0,,6,1.4260677745360415,0.18131425,1.3859732447131208,0
102498,Hasty mustard dugong,1,0,0.0,8,1.8337371825850193,1.20746328,4.464430919393523,0
102499,Wheezy plum jaguar,0,0,,8,1.8337371825850193,1.20746328,2.582743405393712,0
102500,Shaky orange sponge,25,3,0.12,0,-0.06291694673634798,0.21505173,-0.1975919347340567,14
102501,Lousy harlequin woodlouse,214,49,0.22897196261682243,8,1.8337371825850193,1.20746328,1.9762292422808216,191
102502,Wiggy cerise tang,38,7,0.18421052631578946,8,1.8337371825850193,1.20746328,2.9379922335747066,38
102503,Baggy lemon dog,335,90,0.26865671641791045,8,1.8337371825850193,1.20746328,1.7102721388630828,280
102504,Lumpy khaki chin,1,0,0.0,8,1.8337371825850193,1.20746328,4.123231001027232,1
102505,Skinny olivine albatross,166,38,0.2289156626506024,8,1.8337371825850193,1.20746328,0.461905883108894,108
102506,Slaphappy asparagus bandicoot,41,10,0.24390243902439024,0,-0.06291694673634798,0.21505173,0.12295104743067736,20
102507,Scaly saffron butterfly,0,0,,2,-0.6414514981355559,0.30978955,-0.5523698080318816,0
102508,Surly aqua uguisu,1,0,0.0,8,1.8337371825850193,1.20746328,1.3872986508056038,0
102509,Woolly indigo tamarin,0,0,,2,-0.6414514981355559,0.30978955,-0.6646878395636499,0
102510,Snappy copper worm,0,0,,8,1.8337371825850193,1.20746328,2.7435019447480404,0
102511,Crappy vermilion bison,240,62,0.25833333333333336,8,1.8337371825850193,1.20746328,1.7500645547396132,214
102512,Squeaky ivory dollar,83,17,0.20481927710843373,8,1.8337371825850193,1.20746328,2.4784610977734562,75
102513,Shabby eggplant monster,4,1,0.25,8,1.8337371825850193,1.20746328,-0.7915824515914771,0
102514,Homely green malamute,20,7,0.35,8,1.8337371825850193,1.20746328,2.290481095341541,18
102515,Lanky scarlet caracal,165,43,0.2606060606060606,1,0.10362242194528844,0.60319852,0.38253317556298494,92
102516,Squeaky black devil,36,10,0.2777777777777778,4,-0.24255405640856506,0.14264645,-0.5114206548855852,14
102517,Snippy gamboge snail,7,2,0.2857142857142857,4,-0.24255405640856506,0.14264645,-0.4680505554006562,3
102518,Thirsty aqua dachshund,389,98,0.2519280205655527,6,1.4260677745360415,0.18131425,1.3273720020918869,300
102519,Wheezy viridian cat,29,5,0.1724137931034483,8,1.8337371825850193,1.20746328,-0.6416305387878873,7
102520,Hasty buff akbash,525,125,0.23809523809523808,8,1.8337371825850193,1.20746328,-0.7613854252882546,160
102521,Scummy wisteria dormouse,0,0,,8,1.8337371825850193,1.20746328,2.0769387968163686,0
102522,Seedy lavender goat,49,13,0.2653061224489796,8,1.8337371825850193,1.20746328,1.4651930077130335,39
102523,Shabby lilac camel,13,1,0.07692307692307693,8,1.8337371825850193,1.20746328,3.563531226231263,13
102524,Stealthy magenta wallaby,0,0,,8,1.8337371825850193,1.20746328,1.7028668403585565,0
102525,Scaly ultramarine mammoth,1,0,0.0,8,1.8337371825850193,1.20746328,2.7539909943993908,1
102526,Grumpy ecru retriever,0,0,,8,1.8337371825850193,1.20746328,0.3759869931089834,0
102527,Cranky tomato wolf,0,0,,8,1.8337371825850193,1.20746328,3.05609339695609,0
102528,Muggy persimmon fousek,1,0,0.0,4,-0.24255405640856506,0.14264645,-0.02089150166778936,0
102529,Homey lilac moose,298,84,0.28187919463087246,8,1.8337371825850193,1.20746328,2.551208973383615,276
102530,Randy sepia lynx,0,0,,5,-0.75417445104767,0.54077756,-0.7813018708176404,0
102531,Snazzy puce mau,0,0,,8,1.8337371825850193,1.20746328,1.8961994940924227,0
102532,Dorky rose monkey,5,0,0.0,8,1.8337371825850193,1.20746328,3.32895045279903,4
102533,Sleazy asparagus weasel,6,1,0.16666666666666666,0,-0.06291694673634798,0.21505173,-0.2230499033653662,1
102534,Scanty maroon spider,246,42,0.17073170731707318,8,1.8337371825850193,1.20746328,3.3052659454090914,239
102535,Cozy lilac chihuahua,64,10,0.15625,3,-0.8024729479326377,0.16837932,-0.8198840222982173,16
102536,Greasy cerulean alligator,0,0,,8,1.8337371825850193,1.20746328,1.535227565983626,0
102537,Crabby peach dollar,7,0,0.0,2,-0.6414514981355559,0.30978955,-1.0393102346116003,4
102538,Gamy flax toad,9,0,0.0,8,1.8337371825850193,1.20746328,1.4031848804595812,5
102539,Clammy magenta cheetah,6,0,0.0,8,1.8337371825850193,1.20746328,1.288183965776334,3
102540,Ugly olive budgerigar,154,32,0.2077922077922078,8,1.8337371825850193,1.20746328,2.182559779158002,140
102541,Shaky lime eleuth,201,60,0.29850746268656714,7,1.323849017775678,0.16748833,1.284158915493929,147
102542,Geeky indigo catfish,7,1,0.14285714285714285,8,1.8337371825850193,1.20746328,1.1791878839052674,6
102543,Pretty khaki turkey,42,12,0.2857142857142857,3,-0.8024729479326377,0.16837932,-0.8065643775002976,8
102544,Chummy cinnabar caracal,6,0,0.0,1,0.10362242194528844,0.60319852,0.36149165639793013,2
102545,Cozy seashell flounder,55,13,0.23636363636363636,1,0.10362242194528844,0.60319852,-1.1282210803118535,17
102546,Squirrely orchid havanese,437,103,0.23569794050343248,8,1.8337371825850193,1.20746328,0.9722018101140437,314
102547,Leaky coral lynx,582,151,0.25945017182130586,1,0.10362242194528844,0.60319852,-0.502821022158605,238
102548,Slimy asparagus ostrich,233,56,0.24034334763948498,8,1.8337371825850193,1.20746328,0.3116883627844438,141
102549,Lousy pumpkin terrier,246,63,0.25609756097560976,1,0.10362242194528844,0.60319852,1.1353101744414067,181
102550,Scanty coral budgerigar,5,0,0.0,3,-0.8024729479326377,0.16837932,-0.6590024379406684,3
102551,Snoopy auburn drever,3,1,0.3333333333333333,8,1.8337371825850193,1.20746328,2.0420419290909857,3
102552,Hasty ultramarine otter,0,0,,8,1.8337371825850193,1.20746328,1.0268690365126962,0
102553,Dorky charcoal kiwi,72,13,0.18055555555555555,8,1.8337371825850193,1.20746328,1.8393556174868504,59
102554,Droopy heliotrope fly,108,31,0.28703703703703703,2,-0.6414514981355559,0.30978955,-0.45638278453805486,39
102555,Sleazy razzmatazz forest,490,124,0.2530612244897959,8,1.8337371825850193,1.20746328,2.648627605934761,444
102556,Tacky khaki fossa,0,0,,8,1.8337371825850193,1.20746328,2.7427296564950967,0
102557,Whiny peach bulldog,2,0,0.0,8,1.8337371825850193,1.20746328,0.92561460619706,1
102558,Crabby apricot civet,0,0,,8,1.8337371825850193,1.20746328,-0.15009746329560802,0
102559,Beady jade seal,63,15,0.23809523809523808,8,1.8337371825850193,1.20746328,1.0256061683346118,42
102560,Lanky denim cow,257,68,0.26459143968871596,6,1.4260677745360415,0.18131425,1.296571246242907,191
102561,Seedy crimson lynx,0,0,,8,1.8337371825850193,1.20746328,1.483819856492719,0
102562,Woolly mustard eleuth,70,13,0.18571428571428572,8,1.8337371825850193,1.20746328,0.30343058151738944,36
102563,Crappy coral chin,276,60,0.21739130434782608,8,1.8337371825850193,1.20746328,5.695704117012568,275
102564,Snazzy ultramarine vulture,615,164,0.26666666666666666,8,1.8337371825850193,1.20746328,-1.5056632325562713,104
102565,Wheezy chestnut zonkey,2,0,0.0,8,1.8337371825850193,1.20746328,1.5871308143803562,2
102566,Geeky tomato mayfly,0,0,,8,1.8337371825850193,1.20746328,2.9995739753937656,0
102567,Tacky yellow newfoundland,0,0,,2,-0.6414514981355559,0.30978955,-0.4994095382320882,0
102568,Tacky green deer,0,0,,6,1.4260677745360415,0.18131425,1.4767497450984801,0
102569,Shaky tangerine balinese,4,0,0.0,7,1.323849017775678,0.16748833,1.1189359391385993,3
102570,Lousy linen armadillo,0,0,,8,1.8337371825850193,1.20746328,1.2565476511518447,0
102571,Skimpy peach horse,0,0,,8,1.8337371825850193,1.20746328,1.6863823392125037,0
102572,Scanty sapphire cow,62,13,0.20967741935483872,8,1.8337371825850193,1.20746328,0.5052636430761703,35
102573,Flabby ecru anteater,627,193,0.3078149920255183,8,1.8337371825850193,1.20746328,4.340940457469699,620
102574,Skimpy cinnabar chimpanzee,597,166,0.2780569514237856,8,1.8337371825850193,1.20746328,2.2541643236940345,538
102575,Snappy pear husky,73,17,0.2328767123287671,8,1.8337371825850193,1.20746328,1.4935113837667826,63
102576,Tasty goldenrod mule,637,203,0.31868131868131866,4,-0.24255405640856506,0.14264645,-0.3231250977854234,259
102577,Stealthy crimson tetra,51,16,0.3137254901960784,7,1.323849017775678,0.16748833,1.2580975693755012,39
102578,Dorky orchid tarsier,568,135,0.23767605633802816,8,1.8337371825850193,1.20746328,0.12048345454350873,302
102579,Clammy sepia opossum,0,0,,8,1.8337371825850193,1.20746328,4.0309141088885525,0
102580,Woozy olive budgerigar,28,9,0.32142857142857145,8,1.8337371825850193,1.20746328,-0.22361586896912788,12
102581,Foggy dandelion dingo,48,12,0.25,5,-0.75417445104767,0.54077756,-0.9100185282964575,11
102582,Cheeky cinnabar axolotl,0,0,,8,1.8337371825850193,1.20746328,3.5554315748273155,0
102583,Cranky blue dane,480,116,0.24166666666666667,8,1.8337371825850193,1.20746328,2.2189594938643835,446
102584,Bluesy rust chin,17,3,0.17647058823529413,6,1.4260677745360415,0.18131425,1.37953566998327,9
102585,Squirrely cerulean dachshund,4,1,0.25,8,1.8337371825850193,1.20746328,1.191841583131178,3
102586,Gloppy orchid fossa,26,3,0.11538461538461539,2,-0.6414514981355559,0.30978955,-0.5571331830047302,8
102587,Messy ultramarine elephant,2,0,0.0,7,1.323849017775678,0.16748833,1.3403118595417995,2
102588,Queasy razzmatazz numbat,0,0,,6,1.4260677745360415,0.18131425,1.1337098635238383,0
102589,Chummy platinum bat,224,46,0.20535714285714285,3,-0.8024729479326377,0.16837932,-0.8542708370469358,59
102590,Gloppy black chimpanzee,0,0,,8,1.8337371825850193,1.20746328,1.014991502591604,0
102591,Tacky yellow slug,448,126,0.28125,8,1.8337371825850193,1.20746328,1.806179275104054,385
102592,Snoopy beige woodpecker,0,0,,8,1.8337371825850193,1.20746328,2.1214655902123,0
102593,Gummy buff lemming,14,1,0.07142857142857142,8,1.8337371825850193,1.20746328,1.6005651040620468,13
102594,Wimpy turquoise mule,0,0,,8,1.8337371825850193,1.20746328,2.0283730711894847,0
102595,Surly cornflower fossa,0,0,,5,-0.75417445104767,0.54077756,-1.1135449034551543,0
102596,Skinny ecru pinscher,0,0,,8,1.8337371825850193,1.20746328,1.7621444208644212,0
102597,Homely cerulean lionfish,0,0,,8,1.8337371825850193,1.20746328,0.8707402708281717,0
102598,Cheeky brass seal,0,0,,2,-0.6414514981355559,0.30978955,-0.47688519025666387,0
102599,Breezy beige newfoundland,0,0,,8,1.8337371825850193,1.20746328,1.6742262137380135,0
102600,Muggy rose crane,0,0,,0,-0.06291694673634798,0.21505173,-0.5060711210664793,0
102601,Pokey platinum wombat,0,0,,8,1.8337371825850193,1.20746328,2.6598151016445195,0
102602,Shabby taupe angora,11,2,0.18181818181818182,8,1.8337371825850193,1.20746328,2.3168556573846018,10
102603,Scaly bistre maltese,16,2,0.125,8,1.8337371825850193,1.20746328,2.7363684681381844,16
102604,Muzzy pumpkin bombay,189,45,0.23809523809523808,4,-0.24255405640856506,0.14264645,-0.3087518793587667,77
102605,Slimy chartreuse zonkey,378,94,0.24867724867724866,8,1.8337371825850193,1.20746328,0.11193767540270239,209
102606,Surly denim rhinoceros,0,0,,8,1.8337371825850193,1.20746328,1.6040373150488727,0
102607,Crabby chestnut axolotl,0,0,,8,1.8337371825850193,1.20746328,0.8600266273348344,0
102608,Gloppy tomato quokka,299,65,0.21739130434782608,8,1.8337371825850193,1.20746328,1.8744692186067708,269
102609,Leaky azure jellyfish,1,0,0.0,8,1.8337371825850193,1.20746328,3.536417919969864,1
102610,Wimpy aqua woodlouse,290,69,0.23793103448275862,8,1.8337371825850193,1.20746328,2.506196479538433,273
102611,Ready asparagus falcon,2,0,0.0,8,1.8337371825850193,1.20746328,0.3837796323210032,1
102612,Cloudy xanthic yak,2,0,0.0,8,1.8337371825850193,1.20746328,1.0636785771075146,2
102613,Hilly lime tortoise,46,11,0.2391304347826087,7,1.323849017775678,0.16748833,1.0609374534534264,33
102614,Muzzy red mayfly,0,0,,3,-0.8024729479326377,0.16837932,-0.8569030296402015,0
102615,Lanky emerald axolotl,22,5,0.22727272727272727,8,1.8337371825850193,1.20746328,1.0633478243494197,14
102616,Zippy russet coyote,405,116,0.28641975308641976,4,-0.24255405640856506,0.14264645,0.01287609325314129,205
102617,Smelly saffron eleuth,227,54,0.23788546255506607,8,1.8337371825850193,1.20746328,0.9042395661940273,155
102618,Sickly sepia squirt,3,0,0.0,5,-0.75417445104767,0.54077756,-0.8875787312558733,1
102619,Shaky cinnabar fly,0,0,,1,0.10362242194528844,0.60319852,0.11831009422947689,0
102620,Flabby pumpkin mau,0,0,,8,1.8337371825850193,1.20746328,0.18117733171167005,0
102621,Freaky tangerine crab,78,21,0.2692307692307692,8,1.8337371825850193,1.20746328,2.749781084770815,73
102622,Hasty salmon dingo,430,106,0.24651162790697675,4,-0.24255405640856506,0.14264645,-0.2283119400005604,188
102623,Shabby charcoal quokka,572,152,0.26573426573426573,5,-0.75417445104767,0.54077756,-0.4028351385859094,239
102624,Dorky brass kangaroo,48,11,0.22916666666666666,8,1.8337371825850193,1.20746328,1.548474355820828,40
102625,Sleazy silver coati,644,168,0.2608695652173913,8,1.8337371825850193,1.20746328,0.5598869561957962,406
102626,Crappy amber emu,15,6,0.4,8,1.8337371825850193,1.20746328,1.939120174184736,13
102627,Smelly champagne nightingale,413,99,0.2397094430992736,8,1.8337371825850193,1.20746328,-0.500182543671853,149
102628,Sickly green pinscher,13,1,0.07692307692307693,8,1.8337371825850193,1.20746328,-0.78709726488571,7
102629,Nerdy lemon hyena,10,0,0.0,0,-0.06291694673634798,0.21505173,0.059126284724838093,7
102630,Pretty cerise woodpecker,10,1,0.1,8,1.8337371825850193,1.20746328,2.86116960211685,6
102631,Muggy grey rhinoceros,98,21,0.21428571428571427,8,1.8337371825850193,1.20746328,-0.3002139865680209,44
102632,Lanky bronze kudu,0,0,,8,1.8337371825850193,1.20746328,-1.186488335960148,0
102633,Muzzy white forest,0,0,,1,0.10362242194528844,0.60319852,0.42925716152608223,0
102634,Boozy cyan swan,372,101,0.271505376344086,8,1.8337371825850193,1.20746328,3.2683463691320105,351
102635,Flaky ultramarine javanese,0,0,,8,1.8337371825850193,1.20746328,1.3024487905895987,0
102636,Cozy cyan sheepdog,52,1,0.019230769230769232,0,-0.06291694673634798,0.21505173,0.08163870872804882,23
102637,Slimy maroon robin,48,10,0.20833333333333334,8,1.8337371825850193,1.20746328,4.915095794406119,48
102638,Frumpy sangria quetzal,1,0,0.0,8,1.8337371825850193,1.20746328,1.6391789892375235,1
102639,Wimpy seashell bandicoot,0,0,,2,-0.6414514981355559,0.30978955,-0.5390493201778981,0
102640,Stinky olive tiger,0,0,,1,0.10362242194528844,0.60319852,0.6574278476358525,0
102641,Skanky magnolia zebra,24,2,0.08333333333333333,7,1.323849017775678,0.16748833,1.103223996352603,19
102642,Ugly sapphire guppy,5,0,0.0,8,1.8337371825850193,1.20746328,3.1761338144529265,5
102643,Sleazy rust audemer,1,0,0.0,6,1.4260677745360415,0.18131425,1.8382735070895324,1
102644,Snazzy sangria hornet,38,9,0.23684210526315788,4,-0.24255405640856506,0.14264645,-0.1807290924502335,15
102645,Surly cyan lizard,20,6,0.3,2,-0.6414514981355559,0.30978955,-0.6680082971680175,5
102646,Clammy ochre falcon,22,3,0.13636363636363635,8,1.8337371825850193,1.20746328,3.4943020630621016,21
102647,Whiny peach russel,0,0,,2,-0.6414514981355559,0.30978955,-0.7418274789753001,0
102648,Pokey bistre akbash,0,0,,8,1.8337371825850193,1.20746328,1.5946636844069342,0
102649,Woozy cinnamon caterpillar,21,4,0.19047619047619047,5,-0.75417445104767,0.54077756,-1.0134103498888654,6
102650,Skimpy cinnabar iguana,565,140,0.24778761061946902,8,1.8337371825850193,1.20746328,3.092521874746084,540
102651,Queasy ivory cichlid,25,12,0.48,8,1.8337371825850193,1.20746328,0.4556121496557042,16
102652,Wiggy crimson vulture,0,0,,4,-0.24255405640856506,0.14264645,-0.4152257710579095,0
102653,Foggy tan lionfish,17,4,0.23529411764705882,2,-0.6414514981355559,0.30978955,-0.3135174825237691,6
102654,Cheeky cream lynx,2,0,0.0,8,1.8337371825850193,1.20746328,1.5178893200583368,1
102655,Bumpy razzmatazz affenpinscher,327,95,0.290519877675841,8,1.8337371825850193,1.20746328,1.980383598897406,290
102656,Shaky indigo gopher,345,89,0.2579710144927536,8,1.8337371825850193,1.20746328,3.1266747228377323,328
102657,Hazy cyan macaque,129,39,0.3023255813953488,8,1.8337371825850193,1.20746328,2.3747824244988216,121
102658,Nerdy lavender mau,0,0,,8,1.8337371825850193,1.20746328,2.065921629922979,0
102659,Squeaky dandelion pig,62,16,0.25806451612903225,8,1.8337371825850193,1.20746328,1.3670409369919287,47
102660,Shaky heliotrope hornet,58,11,0.1896551724137931,7,1.323849017775678,0.16748833,1.342306363607567,48
102661,Slimy apricot okapi,185,48,0.2594594594594595,8,1.8337371825850193,1.20746328,1.6822411756980657,147
102662,Gimpy goldenrod setter,32,3,0.09375,8,1.8337371825850193,1.20746328,1.3802327282645697,26
102663,Nippy cornflower frog,2,0,0.0,8,1.8337371825850193,1.20746328,2.21257609252015,2
102664,Snappy harlequin molly,38,10,0.2631578947368421,8,1.8337371825850193,1.20746328,3.6239091564038706,38
102665,Smelly amaranth meerkat,3,1,0.3333333333333333,0,-0.06291694673634798,0.21505173,-0.342270568459795,1
102666,Stealthy aquamarine gerbil,58,12,0.20689655172413793,8,1.8337371825850193,1.20746328,2.675555430129673,54
102667,Sleazy carmine oyster,221,51,0.23076923076923078,0,-0.06291694673634798,0.21505173,0.25399814963255896,126
102668,Thirsty tangerine grasshopper,0,0,,8,1.8337371825850193,1.20746328,-0.7776811405084589,0
102669,Sickly gold ostrich,49,10,0.20408163265306123,8,1.8337371825850193,1.20746328,2.4200923417117717,46
